address_id,postcode,state,country,number_street,street
1737,4053,QLD,Australia,17,Ohio Drive
1738,4570,QLD,Australia,4912,Lukken Way
1739,4211,QLD,Australia,89,Cherokee Road
1740,4300,QLD,Australia,4216,Annamark Pass
1741,4017,QLD,Australia,6,Forest Dale Parkway
1742,4075,QLD,Australia,1,Namekagon Parkway
1743,4035,QLD,Australia,09810,Dayton Hill
1744,3149,VIC,Australia,85,Magdeline Crossing
1745,2125,NSW,Australia,7,Laurel Avenue
1746,2131,NSW,Australia,441,Old Shore Circle
1747,2154,NSW,Australia,5,Huxley Point
1748,2137,NSW,Australia,3483,Burrows Hill
1749,3114,VIC,Australia,84707,Harper Circle
1750,2047,NSW,Australia,78,Jackson Point
1751,3977,VIC,Australia,8,Armistice Circle
1752,4304,QLD,Australia,73425,Mitchell Court
1753,2800,NSW,Australia,4,5th Circle
1754,2030,NSW,Australia,096,Anniversary Point
1755,3130,VIC,Australia,7714,Heffernan Circle
1756,2170,NSW,Australia,2,Portage Avenue
1757,3039,VIC,Australia,636,Debs Circle
1758,3352,VIC,Australia,08731,Coleman Lane
1759,3129,VIC,Australia,12860,Warner Court
1760,4567,QLD,Australia,10,Cambridge Street
1761,4154,QLD,Australia,8943,Knutson Point
1762,4215,QLD,Australia,3,Nevada Road
1763,2099,NSW,Australia,01,Havey Drive
1764,2263,NSW,Australia,466,Westport Drive
1765,2155,NSW,Australia,40985,Cherokee Junction
1766,4123,QLD,Australia,410,Hoepker Pass
1767,2768,NSW,Australia,6,Reinke Street
1768,2114,NSW,Australia,9097,Superior Drive
1769,2145,NSW,Australia,6,Hansons Park
1770,3149,VIC,Australia,5394,Dryden Terrace
1771,4721,QLD,Australia,56,Bultman Parkway
1772,2118,NSW,Australia,835,West Hill
1773,3930,VIC,Australia,8,Vermont Pass
1774,3141,VIC,Australia,6238,Hanover Crossing
1775,3976,VIC,Australia,2,Thierer Plaza
1776,2749,NSW,Australia,71776,Express Avenue
1777,2011,NSW,Australia,162,Golf View Hill
1778,2745,NSW,Australia,7389,Union Place
1779,2017,NSW,Australia,07,Miller Pass
1780,3046,VIC,Australia,30,Delladonna Plaza
1781,2134,NSW,Australia,7395,Blackbird Lane
1782,3677,VIC,Australia,79427,Hudson Trail
1783,2380,NSW,Australia,67,Hooker Place
1784,2047,NSW,Australia,0380,Chinook Avenue
1785,2147,NSW,Australia,4092,Brentwood Trail
1786,4012,QLD,Australia,613,Mayfield Trail
1787,2750,NSW,Australia,2,Spohn Court
1788,3030,VIC,Australia,05239,Springs Circle
1789,4878,QLD,Australia,59,Old Gate Drive
1790,2015,NSW,Australia,31186,Hoard Junction
1791,2072,NSW,Australia,2,Crest Line Crossing
1792,3075,VIC,Australia,18083,Mallard Drive
1793,3810,VIC,Australia,93,Lakeland Court
1794,2070,NSW,Australia,023,Thackeray Lane
1795,2199,NSW,Australia,79737,Hollow Ridge Trail
1796,4055,QLD,Australia,95465,Union Plaza
1797,4157,QLD,Australia,66238,Old Gate Circle
1798,4799,QLD,Australia,3,Delladonna Street
1799,2251,NSW,Australia,3,Mallard Center
1800,2460,NSW,Australia,31,Eastwood Circle
1801,4701,QLD,Australia,507,Onsgard Place
1802,4211,QLD,Australia,69555,Dakota Alley
1803,2095,NSW,Australia,21969,Lawn Court
1804,2263,NSW,Australia,7,Erie Court
1805,2146,NSW,Australia,0724,Oxford Crossing
1806,2011,NSW,Australia,1,Monterey Terrace
1807,2147,NSW,Australia,75,Duke Plaza
1808,4035,QLD,Australia,156,Lakeland Way
1809,2166,NSW,Australia,91,Mosinee Point
1810,2000,NSW,Australia,1508,Hooker Avenue
1811,4121,QLD,Australia,3202,Ridge Oak Alley
1812,3429,VIC,Australia,5510,Pepper Wood Street
1813,3012,VIC,Australia,42952,Fairfield Center
1814,3103,VIC,Australia,1,Garrison Street
1815,2769,NSW,Australia,013,Armistice Street
1816,2540,NSW,Australia,3201,Canary Center
1817,2539,NSW,Australia,4365,Basil Junction
1818,3806,VIC,Australia,1164,Toban Road
1819,3048,VIC,Australia,2364,Dovetail Way
1820,3212,VIC,Australia,738,Sloan Place
1821,2119,NSW,Australia,318,Jenifer Alley
1822,4504,QLD,Australia,6395,Anthes Hill
1823,4034,QLD,Australia,36516,Forster Lane
1824,2200,NSW,Australia,107,Garrison Plaza
1825,2117,NSW,Australia,717,Oakridge Way
1826,3630,VIC,Australia,16405,Doe Crossing Parkway
1827,4701,QLD,Australia,16,Monument Place
1828,4224,QLD,Australia,99841,Talisman Street
1829,4344,QLD,Australia,21,Duke Hill
1830,2009,NSW,Australia,891,Anderson Parkway
1831,2133,NSW,Australia,9446,Holmberg Court
1832,2759,NSW,Australia,46512,Cambridge Avenue
1833,3145,VIC,Australia,54250,Welch Pass
1834,4152,QLD,Australia,734,South Court
1835,2151,NSW,Australia,769,Banding Avenue
1836,2070,NSW,Australia,2590,Northport Hill
1837,2250,NSW,Australia,9649,Cascade Way
1838,3144,VIC,Australia,69,Valley Edge Lane
1839,3201,VIC,Australia,327,Monument Street
1840,2125,NSW,Australia,4,Sunnyside Crossing
1841,3181,VIC,Australia,8,Hoffman Alley
1842,2665,NSW,Australia,894,Duke Crossing
1843,2474,NSW,Australia,01714,Claremont Center
1844,3023,VIC,Australia,6809,Maple Park
1845,2155,NSW,Australia,95294,Karstens Park
1846,2196,NSW,Australia,8872,Bunker Hill Crossing
1847,3029,VIC,Australia,14,Westport Pass
1848,3754,VIC,Australia,867,Grim Terrace
1849,3630,VIC,Australia,48023,International Way
1850,3802,VIC,Australia,0,Prairie Rose Place
1851,2010,NSW,Australia,56145,Porter Lane
1852,3166,VIC,Australia,509,Ridgeway Junction
1853,2570,NSW,Australia,41,Eagan Junction
1854,2287,NSW,Australia,5290,Lunder Park
1855,4500,QLD,Australia,52425,Prairie Rose Road
1856,2770,NSW,Australia,7939,Toban Crossing
1857,2153,NSW,Australia,0672,Lyons Pass
1858,2820,NSW,Australia,904,Mandrake Parkway
1859,4511,QLD,Australia,3007,Summer Ridge Street
1860,3196,VIC,Australia,47,Veith Junction
1861,2047,NSW,Australia,007,Canary Circle
1862,2161,NSW,Australia,1,Saint Paul Terrace
1863,4870,QLD,Australia,87705,Hovde Center
1864,4226,QLD,Australia,765,6th Plaza
1865,4059,QLD,Australia,248,Bartillon Plaza
1866,4160,QLD,Australia,66811,Lerdahl Way
1867,2747,NSW,Australia,5809,Coolidge Avenue
1868,3189,VIC,Australia,2769,Banding Avenue
1869,2582,NSW,Australia,3,Monterey Trail
1870,4170,QLD,Australia,85549,Sheridan Parkway
1871,2525,NSW,Australia,4498,Donald Crossing
1872,4030,QLD,Australia,4,Ridgeway Court
1873,4510,QLD,Australia,4,Bartelt Hill
1874,2114,NSW,Australia,91116,Riverside Plaza
1875,2066,NSW,Australia,60911,Almo Point
1876,2050,NSW,Australia,0,Superior Pass
1877,2199,NSW,Australia,9,Superior Terrace
1878,4120,QLD,Australia,57,Marquette Hill
1879,2096,NSW,Australia,36,Sommers Place
1880,2530,NSW,Australia,83148,Rowland Alley
1881,2567,NSW,Australia,34,Arrowood Pass
1882,3183,VIC,Australia,72,Mandrake Court
1883,2042,NSW,Australia,9,Emmet Hill
1884,2324,NSW,Australia,16984,Pankratz Park
1885,4032,QLD,Australia,9460,Laurel Crossing
1886,2127,NSW,Australia,5786,Kinsman Point
1887,2487,NSW,Australia,4,Fairfield Way
1888,4350,QLD,Australia,319,Michigan Way
1889,3156,VIC,Australia,49,Fulton Park
1890,3121,VIC,Australia,0,Corben Court
1891,4655,QLD,Australia,8,Drewry Street
1892,4132,QLD,Australia,48,Dawn Center
1893,4103,QLD,Australia,6244,Forest Point
1894,3844,VIC,Australia,0306,Donald Court
1895,4078,QLD,Australia,3762,Victoria Alley
1896,4074,QLD,Australia,3,Manley Crossing
1897,3750,VIC,Australia,36866,Summit Point
1898,3177,VIC,Australia,9,Pearson Plaza
1899,2868,NSW,Australia,7450,Prairie Rose Drive
1900,2166,NSW,Australia,83975,Rowland Place
1901,2640,NSW,Australia,01,Weeping Birch Plaza
1902,2575,NSW,Australia,738,Dixon Drive
1903,2227,NSW,Australia,5766,Pearson Court
1904,2170,NSW,Australia,9,Shelley Center
1905,2358,NSW,Australia,07273,Sundown Trail
1906,4227,QLD,Australia,2,Maryland Drive
1907,2449,NSW,Australia,3,Roth Place
1908,2299,NSW,Australia,81856,Express Lane
1909,4014,QLD,Australia,5,Porter Road
1910,3163,VIC,Australia,59,Waywood Road
1911,2484,NSW,Australia,6838,Anniversary Junction
1912,2484,NSW,Australia,90128,Caliangt Place
1913,2261,NSW,Australia,504,Mesta Lane
1914,4179,QLD,Australia,9,Utah Road
1915,2340,NSW,Australia,00213,Atwood Pass
1916,2777,NSW,Australia,7230,Montana Place
1917,3056,VIC,Australia,51763,Carey Place
1918,3170,VIC,Australia,4,Susan Center
1919,2769,NSW,Australia,745,Troy Avenue
1920,4556,QLD,Australia,6,Upham Place
1921,4740,QLD,Australia,34694,Sugar Place
1922,3166,VIC,Australia,26876,Lyons Court
1923,2570,NSW,Australia,8308,Linden Place
1924,3976,VIC,Australia,32708,Bluestem Alley
1925,3380,VIC,Australia,3542,Arkansas Place
1926,4132,QLD,Australia,642,Anderson Circle
1927,3175,VIC,Australia,8318,Continental Alley
1928,2221,NSW,Australia,7202,Prairieview Court
1929,2575,NSW,Australia,64610,Sachtjen Center
1930,2170,NSW,Australia,53,Muir Terrace
1931,3338,VIC,Australia,710,Schiller Plaza
1932,2619,NSW,Australia,698,Old Gate Lane
1933,4670,QLD,Australia,4,Golden Leaf Road
1934,4701,QLD,Australia,1979,Arapahoe Trail
1935,4226,QLD,Australia,1,Vernon Terrace
1936,4215,QLD,Australia,79862,Darwin Crossing
1937,2197,NSW,Australia,184,Hoepker Way
1938,2043,NSW,Australia,40,New Castle Avenue
1939,3190,VIC,Australia,9525,Johnson Place
1940,2166,NSW,Australia,8,Pearson Trail
1941,2027,NSW,Australia,53,Dakota Court
1942,2759,NSW,Australia,4262,Melvin Avenue
1943,2528,NSW,Australia,4415,Dwight Center
1944,2280,NSW,Australia,1197,Carey Junction
1945,2795,NSW,Australia,227,Havey Trail
1946,3199,VIC,Australia,2,Manufacturers Parkway
1947,4035,QLD,Australia,9175,Stephen Drive
1948,3121,VIC,Australia,299,Pine View Parkway
1949,2155,NSW,Australia,71,Orin Crossing
1950,2281,NSW,Australia,134,Knutson Street
1951,4017,QLD,Australia,37,Mockingbird Street
1952,3108,VIC,Australia,00969,Gale Way
1953,2085,NSW,Australia,05665,Dottie Circle
1954,4152,QLD,Australia,83,Wayridge Circle
1955,4007,QLD,Australia,8,Carioca Terrace
1956,2075,NSW,Australia,5,Kenwood Road
1957,2318,NSW,Australia,29,Hansons Crossing
1958,4500,QLD,Australia,493,Buell Point
1959,4680,QLD,Australia,7,Del Mar Crossing
1960,2250,NSW,Australia,7,Elgar Plaza
1961,2116,NSW,Australia,425,Marquette Way
1962,2043,NSW,Australia,67104,Bunting Crossing
1963,4815,QLD,Australia,243,Raven Drive
1964,3156,VIC,Australia,248,School Park
1965,3134,VIC,Australia,5,Onsgard Plaza
1966,3049,VIC,Australia,38,Havey Place
1967,2018,NSW,Australia,38,Armistice Alley
1968,2153,NSW,Australia,34953,Oak Circle
1969,2165,NSW,Australia,18,Express Street
1970,4217,QLD,Australia,04046,Summit Avenue
1971,3821,VIC,Australia,986,Hollow Ridge Crossing
1972,2048,NSW,Australia,4622,Dixon Junction
1973,3095,VIC,Australia,3563,Darwin Avenue
1974,4305,QLD,Australia,38759,Butterfield Avenue
1975,2747,NSW,Australia,67125,Melody Place
1976,2206,NSW,Australia,31,Northwestern Court
1977,2428,NSW,Australia,8,Farwell Parkway
1978,4127,QLD,Australia,19,Barby Parkway
1979,2077,NSW,Australia,681,School Avenue
1980,2233,NSW,Australia,27,Dawn Lane
1981,2170,NSW,Australia,366,International Way
1982,2093,NSW,Australia,427,Rockefeller Drive
1983,3216,VIC,Australia,5176,Division Hill
1984,2160,NSW,Australia,1,Raven Place
1985,2567,NSW,Australia,29,Delaware Pass
1986,2117,NSW,Australia,42554,Burrows Court
1987,2077,NSW,Australia,726,Warrior Center
1988,2147,NSW,Australia,500,Victoria Plaza
1989,3201,VIC,Australia,35,Debra Way
1990,4109,QLD,Australia,62965,Morningstar Junction
1991,4556,QLD,Australia,6698,Melody Crossing
1992,2034,NSW,Australia,05919,Morning Parkway
1993,3075,VIC,Australia,6,Rockefeller Pass
1994,4216,QLD,Australia,7875,Fieldstone Pass
1995,2147,NSW,Australia,59170,Westridge Junction
1996,2800,NSW,Australia,3,Bonner Point
1997,2560,NSW,Australia,113,Lien Place
1998,4500,QLD,Australia,064,Fallview Terrace
1999,2470,NSW,Australia,32,Sutteridge Trail
2000,3192,VIC,Australia,3984,Clove Street
2001,2324,NSW,Australia,4,Rowland Plaza
2002,2537,NSW,Australia,5157,Maple Wood Circle
2003,4580,QLD,Australia,559,Blackbird Street
2004,2763,NSW,Australia,6466,Troy Street
2005,2563,NSW,Australia,7135,Ruskin Avenue
2006,2068,NSW,Australia,5,Loftsgordon Avenue
2007,2264,NSW,Australia,33,Del Mar Junction
2008,2099,NSW,Australia,06069,Hayes Road
2009,2234,NSW,Australia,828,Waubesa Pass
2010,2230,NSW,Australia,1,Bobwhite Circle
2011,2126,NSW,Australia,3,Memorial Junction
2012,2086,NSW,Australia,644,Mcbride Street
2013,2075,NSW,Australia,23700,Dennis Way
2014,4825,QLD,Australia,5795,Comanche Circle
2015,3020,VIC,Australia,31,Scofield Trail
2016,2176,NSW,Australia,218,Elka Point
2017,2445,NSW,Australia,5468,Moose Lane
2018,2770,NSW,Australia,174,Calypso Crossing
2019,4306,QLD,Australia,53358,David Circle
2020,4060,QLD,Australia,0,3rd Road
2021,2144,NSW,Australia,9,Melvin Drive
2022,2065,NSW,Australia,9670,4th Point
2023,2148,NSW,Australia,2228,Steensland Terrace
2024,4053,QLD,Australia,2,Thierer Place
2025,3064,VIC,Australia,23,Huxley Road
2026,3030,VIC,Australia,34,3rd Place
2027,2217,NSW,Australia,63,Golf Crossing
2028,2176,NSW,Australia,1,Sloan Avenue
2029,2040,NSW,Australia,056,Pierstorff Alley
2030,2428,NSW,Australia,177,Anniversary Parkway
2031,2233,NSW,Australia,18,Karstens Drive
2032,2326,NSW,Australia,6950,Morrow Street
2033,3214,VIC,Australia,8492,Autumn Leaf Center
2034,2528,NSW,Australia,91749,Portage Park
2035,4213,QLD,Australia,45,Waubesa Lane
2036,2009,NSW,Australia,51739,Sundown Hill
2037,3352,VIC,Australia,95,Butterfield Circle
2038,4077,QLD,Australia,9,Porter Pass
2039,2156,NSW,Australia,236,Fremont Alley
2040,2075,NSW,Australia,46031,Hudson Place
2041,2760,NSW,Australia,8,Crowley Terrace
2042,4209,QLD,Australia,50532,Hoard Center
2043,2204,NSW,Australia,56,Sommers Point
2044,2217,NSW,Australia,0,Red Cloud Place
2045,2176,NSW,Australia,24951,Michigan Pass
2046,2009,NSW,Australia,51960,Gulseth Point
2047,4655,QLD,Australia,144,Parkside Parkway
2048,4551,QLD,Australia,896,Helena Parkway
2049,2106,NSW,Australia,89,Anhalt Park
2050,2327,NSW,Australia,1786,Orin Street
2051,2763,NSW,Australia,7,Green Ridge Way
2052,3182,VIC,Australia,2807,Northwestern Pass
2053,4702,QLD,Australia,9362,Grim Plaza
2054,3181,VIC,Australia,2,Sommers Drive
2055,3037,VIC,Australia,74164,Village Green Parkway
2056,4500,QLD,Australia,623,Melody Avenue
2057,4104,QLD,Australia,9,Roth Park
2058,3186,VIC,Australia,18,Buhler Court
2059,4701,QLD,Australia,4,Sachtjen Drive
2060,2170,NSW,Australia,130,Hayes Crossing
2061,2570,NSW,Australia,9,Logan Court
2062,2153,NSW,Australia,8,Superior Hill
2063,2835,NSW,Australia,575,Katie Terrace
2064,4509,QLD,Australia,9,Old Shore Street
2065,2318,NSW,Australia,7949,Waywood Way
2066,3182,VIC,Australia,2982,Monterey Way
2067,3043,VIC,Australia,692,Leroy Parkway
2068,3175,VIC,Australia,9499,Alpine Drive
2069,2281,NSW,Australia,0442,Debra Point
2070,4558,QLD,Australia,61,Upham Parkway
2071,3172,VIC,Australia,63832,Maple Wood Court
2072,4556,QLD,Australia,27,Rockefeller Plaza
2073,2505,NSW,Australia,95483,Washington Junction
2074,2145,NSW,Australia,1396,Sugar Terrace
2075,2115,NSW,Australia,8454,Pierstorff Way
2076,2067,NSW,Australia,2444,Aberg Hill
2077,2469,NSW,Australia,73637,Nancy Street
2078,2705,NSW,Australia,9,Beilfuss Crossing
2079,4127,QLD,Australia,891,Mendota Junction
2080,3196,VIC,Australia,73,Muir Trail
2081,2450,NSW,Australia,1,Raven Circle
2082,3024,VIC,Australia,6563,Susan Pass
2083,4551,QLD,Australia,59,Prentice Lane
2084,2164,NSW,Australia,65880,Cascade Drive
2085,2230,NSW,Australia,6632,Truax Hill
2086,2320,NSW,Australia,68882,Commercial Crossing
2087,3028,VIC,Australia,949,Marquette Avenue
2088,2330,NSW,Australia,9953,Kim Lane
2089,4514,QLD,Australia,09,Pierstorff Point
2090,3136,VIC,Australia,158,Lindbergh Crossing
2091,2575,NSW,Australia,72,Ilene Point
2092,4053,QLD,Australia,4081,Lighthouse Bay Alley
2093,4740,QLD,Australia,794,Kennedy Court
2094,2570,NSW,Australia,3981,Karstens Place
2095,3088,VIC,Australia,88039,Melody Lane
2096,3966,VIC,Australia,344,Rockefeller Way
2097,2260,NSW,Australia,434,Eggendart Circle
2098,2265,NSW,Australia,0,Waubesa Alley
2099,4405,QLD,Australia,831,Prairieview Trail
2100,3912,VIC,Australia,884,Surrey Pass
2101,2120,NSW,Australia,60424,Bultman Terrace
2102,4701,QLD,Australia,882,Merry Trail
2103,4133,QLD,Australia,47878,Pond Park
2104,2261,NSW,Australia,7,Porter Parkway
2105,4034,QLD,Australia,984,Waubesa Pass
2106,2753,NSW,Australia,91933,Artisan Avenue
2107,2164,NSW,Australia,624,Atwood Circle
2108,4128,QLD,Australia,15,Mcguire Junction
2109,2076,NSW,Australia,21,South Avenue
2110,3143,VIC,Australia,4,Macpherson Street
2111,3025,VIC,Australia,5965,Glacier Hill Terrace
2112,2090,NSW,Australia,556,Esch Street
2113,2747,NSW,Australia,25943,Montana Street
2114,4118,QLD,Australia,2,Dawn Avenue
2115,2446,NSW,Australia,35,Harbort Way
2116,3012,VIC,Australia,464,Bonner Place
2117,3072,VIC,Australia,0899,Judy Pass
2118,4160,QLD,Australia,43,Sunbrook Terrace
2119,3037,VIC,Australia,34,Vidon Way
2120,2770,NSW,Australia,85,Cody Hill
2121,2810,NSW,Australia,8209,Tony Plaza
2122,3207,VIC,Australia,65675,Spenser Way
2123,2769,NSW,Australia,042,Saint Paul Parkway
2124,2164,NSW,Australia,3516,Kensington Lane
2125,2480,NSW,Australia,26064,Morningstar Junction
2126,2566,NSW,Australia,686,Rusk Parkway
2127,2145,NSW,Australia,7518,Canary Parkway
2128,2880,NSW,Australia,32,Spenser Crossing
2129,3175,VIC,Australia,654,Kim Parkway
2130,2063,NSW,Australia,0,Moose Court
2131,2062,NSW,Australia,99000,Petterle Drive
2132,4030,QLD,Australia,549,Longview Terrace
2133,2216,NSW,Australia,1861,Golf Course Circle
2134,3756,VIC,Australia,27,Mayer Lane
2135,4670,QLD,Australia,47336,Garrison Court
2136,2102,NSW,Australia,27,Drewry Road
2137,4503,QLD,Australia,75581,Express Center
2138,2557,NSW,Australia,5,Fairfield Parkway
2139,2650,NSW,Australia,47,Kensington Avenue
2140,2216,NSW,Australia,9870,Brickson Park Trail
2141,2234,NSW,Australia,3,Memorial Terrace
2142,2148,NSW,Australia,4559,Sundown Trail
2143,3976,VIC,Australia,45613,Meadow Valley Center
2144,2210,NSW,Australia,2,Spaight Road
2145,4503,QLD,Australia,59694,1st Crossing
2146,4680,QLD,Australia,124,Fulton Crossing
2147,3071,VIC,Australia,2800,Dottie Trail
2148,4165,QLD,Australia,4,Mosinee Lane
2149,2089,NSW,Australia,0799,Florence Street
2150,3214,VIC,Australia,5882,American Ash Point
2151,2199,NSW,Australia,13852,Burning Wood Terrace
2152,4160,QLD,Australia,735,Eastlawn Place
2153,2144,NSW,Australia,6,Sauthoff Court
2154,4510,QLD,Australia,1788,Columbus Trail
2155,3172,VIC,Australia,32705,Shelley Junction
2156,3189,VIC,Australia,0,Delladonna Parkway
2157,2760,NSW,Australia,79291,3rd Circle
2158,2155,NSW,Australia,8,Bunting Hill
2159,2145,NSW,Australia,63,School Plaza
2160,3030,VIC,Australia,0134,Swallow Pass
2161,2770,NSW,Australia,47204,Rigney Street
2162,2750,NSW,Australia,9732,Swallow Way
2163,4061,QLD,Australia,80,Cordelia Street
2164,2283,NSW,Australia,88175,Center Road
2165,2030,NSW,Australia,5,Muir Circle
2166,2138,NSW,Australia,6,Tennyson Place
2167,2016,NSW,Australia,698,Lunder Point
2168,2340,NSW,Australia,5,Dixon Junction
2169,3429,VIC,Australia,5890,Comanche Trail
2170,3083,VIC,Australia,6621,Carberry Crossing
2171,2170,NSW,Australia,322,Scott Plaza
2172,2770,NSW,Australia,15811,La Follette Park
2173,4214,QLD,Australia,67143,Bluejay Court
2174,3015,VIC,Australia,966,Emmet Trail
2175,3163,VIC,Australia,49530,Evergreen Lane
2176,2032,NSW,Australia,9582,Fremont Center
2177,4350,QLD,Australia,3,Declaration Circle
2178,4132,QLD,Australia,8142,Tomscot Drive
2179,2147,NSW,Australia,396,Sachs Road
2180,2527,NSW,Australia,1,Melby Way
2181,2557,NSW,Australia,53221,Namekagon Parkway
2182,2200,NSW,Australia,6,Dovetail Circle
2183,4211,QLD,Australia,67,Carioca Road
2184,4500,QLD,Australia,63123,Merry Alley
2185,2830,NSW,Australia,4478,Banding Way
2186,3040,VIC,Australia,28928,Mariners Cove Pass
2187,4815,QLD,Australia,3,Thierer Plaza
2188,3915,VIC,Australia,9,Hauk Alley
2189,4153,QLD,Australia,9045,Kings Avenue
2190,4179,QLD,Australia,9,Barnett Street
2191,2450,NSW,Australia,6779,Melrose Way
2192,3355,VIC,Australia,42473,Sycamore Pass
2193,2148,NSW,Australia,6631,Farragut Terrace
2194,2321,NSW,Australia,886,Rusk Pass
2195,2267,NSW,Australia,3,Bashford Plaza
2196,4055,QLD,Australia,11,Sage Place
2197,2099,NSW,Australia,26049,Straubel Point
2198,2026,NSW,Australia,59929,West Alley
2199,2762,NSW,Australia,94,Vernon Parkway
2200,3101,VIC,Australia,8312,Dunning Crossing
2201,2160,NSW,Australia,7,Novick Parkway
2202,4121,QLD,Australia,02,Del Mar Center
2203,2289,NSW,Australia,0,Shasta Terrace
2204,2145,NSW,Australia,90,East Way
2205,3977,VIC,Australia,2,Goodland Lane
2206,2232,NSW,Australia,7,Vernon Lane
2207,4227,QLD,Australia,9,Killdeer Avenue
2208,2756,NSW,Australia,152,Larry Alley
2209,2505,NSW,Australia,85,Hudson Street
2210,3458,VIC,Australia,6672,Butternut Avenue
2211,2750,NSW,Australia,43491,Jenifer Street
2212,4421,QLD,Australia,47,Chinook Road
2213,3505,VIC,Australia,3468,Rigney Place
2214,3216,VIC,Australia,079,Katie Alley
2215,2233,NSW,Australia,681,Butterfield Lane
2216,4017,QLD,Australia,48,Laurel Parkway
2217,2145,NSW,Australia,9115,Mockingbird Crossing
2218,3006,VIC,Australia,2,Michigan Parkway
2219,2262,NSW,Australia,24,Hermina Alley
2220,4570,QLD,Australia,82237,Dapin Court
2221,4037,QLD,Australia,1,Basil Street
2222,3918,VIC,Australia,60650,Mcbride Point
2223,3216,VIC,Australia,81,Lien Drive
2224,2214,NSW,Australia,37353,Alpine Circle
2225,3025,VIC,Australia,581,Granby Parkway
2226,4165,QLD,Australia,3073,Golf View Terrace
2227,2640,NSW,Australia,95,Riverside Way
2228,2560,NSW,Australia,390,Meadow Vale Circle
2229,2069,NSW,Australia,501,Reindahl Alley
2230,4818,QLD,Australia,0,Mifflin Alley
2231,2335,NSW,Australia,261,Mosinee Avenue
2232,2287,NSW,Australia,57,Boyd Avenue
2233,3079,VIC,Australia,9,Washington Drive
2234,2400,NSW,Australia,48,Straubel Court
2235,3043,VIC,Australia,70,Old Gate Avenue
2236,3977,VIC,Australia,40062,Steensland Center
2237,3148,VIC,Australia,39179,Bayside Terrace
2238,2036,NSW,Australia,04488,Amoth Parkway
2239,2092,NSW,Australia,259,Homewood Pass
2240,4215,QLD,Australia,863,Crescent Oaks Hill
2241,2770,NSW,Australia,353,Scott Road
2242,2040,NSW,Australia,97,Randy Junction
2243,3127,VIC,Australia,047,Northfield Trail
2244,2770,NSW,Australia,0132,Merrick Way
2245,2714,NSW,Australia,9248,Ludington Circle
2246,3555,VIC,Australia,81,Forest Dale Center
2247,3183,VIC,Australia,0,Blaine Point
2248,2768,NSW,Australia,90,2nd Lane
2249,2148,NSW,Australia,8718,Warner Avenue
2250,2880,NSW,Australia,4,Mallory Hill
2251,2560,NSW,Australia,29180,American Ash Circle
2252,2097,NSW,Australia,6471,Meadow Valley Court
2253,2008,NSW,Australia,9,Waxwing Pass
2254,2320,NSW,Australia,8,Buell Crossing
2255,2200,NSW,Australia,40,Rigney Street
2256,3101,VIC,Australia,7035,Crest Line Place
2257,4226,QLD,Australia,9129,Gale Court
2258,3350,VIC,Australia,71109,Vernon Way
2259,3977,VIC,Australia,883,Almo Terrace
2260,4006,QLD,Australia,987,Victoria Trail
2261,2484,NSW,Australia,7037,North Park
2262,4171,QLD,Australia,93,Shasta Avenue
2263,3218,VIC,Australia,9574,David Lane
2264,2323,NSW,Australia,1,Del Sol Center
2265,3095,VIC,Australia,38,Valley Edge Plaza
2266,2619,NSW,Australia,004,Gulseth Junction
2267,4306,QLD,Australia,503,Clove Crossing
2268,2092,NSW,Australia,0346,Dayton Hill
2269,2090,NSW,Australia,5,Derek Pass
2270,3355,VIC,Australia,3417,Huxley Pass
2271,2077,NSW,Australia,163,Gale Center
2272,3752,VIC,Australia,09,Grim Lane
2273,2580,NSW,Australia,31953,Dixon Way
2274,2066,NSW,Australia,463,Rowland Drive
2275,3620,VIC,Australia,054,Mesta Drive
2276,3630,VIC,Australia,33550,Spohn Terrace
2277,3630,VIC,Australia,953,Del Sol Point
2278,3630,VIC,Australia,369,Milwaukee Court
2279,3630,VIC,Australia,10055,Old Shore Lane
2280,3631,VIC,Australia,018,Porter Court
2281,3630,VIC,Australia,67,Elka Court
2282,3350,VIC,Australia,5086,Meadow Ridge Circle
2283,3630,VIC,Australia,66,Talmadge Terrace
2284,3630,VIC,Australia,09356,Badeau Drive
2285,3631,VIC,Australia,1032,Killdeer Place
2286,3630,VIC,Australia,91,Ilene Parkway
2287,2525,NSW,Australia,5015,Pawling Park
2288,2880,NSW,Australia,5701,Sugar Court
2289,4017,QLD,Australia,7,Melrose Circle
2290,2156,NSW,Australia,33,Novick Parkway
2291,4215,QLD,Australia,23,Village Way
2292,4228,QLD,Australia,834,Pierstorff Lane
2293,3977,VIC,Australia,974,Fisk Alley
2294,3101,VIC,Australia,531,Springview Lane
2295,4228,QLD,Australia,2,Nova Street
2296,4101,QLD,Australia,3242,Arizona Junction
2297,3804,VIC,Australia,4,Delaware Terrace
2298,2022,NSW,Australia,1913,Magdeline Point
2299,2565,NSW,Australia,54,Annamark Place
2300,3149,VIC,Australia,84,Main Lane
2301,3178,VIC,Australia,9,Lake View Avenue
2302,4568,QLD,Australia,015,Fulton Pass
2303,3115,VIC,Australia,00,Marcy Crossing
2304,4300,QLD,Australia,0991,Commercial Road
2305,2021,NSW,Australia,24198,Almo Crossing
2306,2145,NSW,Australia,01268,Stuart Hill
2307,4350,QLD,Australia,25139,Rockefeller Center
2308,4343,QLD,Australia,159,Graceland Terrace
